event_id,year,true_label,fold,predicted_label,probability_Low,probability_Moderate,probability_Severe,dataset,country_code,region,disaster_type,disaster_subtype,date_granularity,date_imputed,historical_frequency,hdi,Location,magnitude_scale,event_month,hdi_missing,month_missing,magnitude,magnitude_missing,magnitude_group,magnitude_group_unknown,magnitude_robust_z,max_probability,low_minus_severe,moderate_minus_severe
2017-0377-IRN,2017,Moderate,2,Moderate,0.0140033399914081,0.98598686406981162,9.7959387800713195e-06,OOF,IRN,Southern Asia,Road,Road,day,0,200,0.79300000000000004,Darab,,9,0,0,,1,UNKNOWN,1,,0.98598686406981162,0.013993544052628029,0.98597706813103159
2017-0379-SDN,2017,Severe,2,Severe,0.1346414730839588,0.26601718236813943,0.599341344547902,OOF,SDN,Northern Africa,Epidemic,Bacterial disease,day,0,104,0.50600000000000001,,,9,0,0,,1,UNKNOWN,1,,0.599341344547902,-0.4646998714639432,-0.33332416217976257
2017-0380-MRT,2017,Moderate,2,Low,0.71954220115320944,0.18430095000900781,0.096156848837782694,OOF,MRT,Sub-Saharan Africa,Storm,Severe weather,day,0,28,0.55100000000000005,"Boghé, Brakna region, Kiffa, Assaba region",Kph,9,0,0,,1,Storm | Kph,0,,0.71954220115320944,0.62338535231542669,0.08814410117122512
2017-0381-AIA,2017,Low,2,Low,0.77781675034247522,0.13377010178387819,0.088413147873646999,OOF,AIA,Latin America and the Caribbean,Storm,Tropical cyclone,day,0,0,,,Kph,9,1,0,,1,Storm | Kph,0,,0.77781675034247522,0.68940360246882826,0.045356953910231187
2017-0381-ATG,2017,Low,2,Low,0.64921067184257286,0.16316847882978619,0.18762084932764,OOF,ATG,Latin America and the Caribbean,Storm,Tropical cyclone,day,0,2,0.84499999999999997,"Barbuda, St John and St George districts (Crosbies, Fort Road, Clare Hall, Grays Farm, Pigotts) (Antigua)",Kph,9,0,0,295,0,Storm | Kph,0,1.7058823529411764,0.64921067184257286,0.46158982251493286,-0.024452370497853815
2017-0381-BLM,2017,Low,2,Low,0.77781675034247522,0.13377010178387819,0.088413147873646999,OOF,BLM,Latin America and the Caribbean,Storm,Tropical cyclone,day,0,0,,,Kph,9,1,0,,1,Storm | Kph,0,,0.77781675034247522,0.68940360246882826,0.045356953910231187
2017-0381-BRB,2017,Low,2,Low,0.89833876396959977,0.086893266489008497,0.0147679695413912,OOF,BRB,Latin America and the Caribbean,Storm,Tropical cyclone,day,0,5,0.80400000000000005,"St. David's Christ Church, Weston St. James, Cattlewash St Joseph",Kph,9,0,0,,1,Storm | Kph,0,,0.89833876396959977,0.88357079442820863,0.072125296947617296
2017-0381-CUB,2017,Moderate,2,Low,0.84310835057658085,0.1109237951124047,0.045967854311014703,OOF,CUB,Latin America and the Caribbean,Storm,Tropical cyclone,day,0,38,0.76700000000000002,"Habana del Este, Habana Vieja, Centro Habana, Plaza, Playa municipalities (Habana province); Sierra de Cúbitas, Florida, Nuevitas, Esmeralda municipalities (Camagüey province); Martí, Cárdenas, Matanzas, Los Arabos Unión de Reyes municipalities (Matanzas province); Jobabo, Manatí, Jesús Mendez, Puerto Padre municipalities (Las Tunas province); Gibara, Frank Paí, Banes, Mayarí, Rafael Freyre municipalities (Holguin province); Encrucijada Caibaríen, Sagüa la Grande, Santo Domingo, Santa Clara municipalities (Villa Clara province); Bolivia, Moron, Chambas, Venezuela municipalities (Ciego Avila province), Pinar del Rio, Matanzas, Artemisa, Mayabeque, Cienfuegos, Sancti Spiritus, Granma, Guantamo",Kph,9,0,0,,1,Storm | Kph,0,,0.84310835057658085,0.79714049626556616,0.06495594080139
2017-0381-HTI,2017,Low,2,Low,0.5607338283976957,0.21333001438672961,0.2259361572155747,OOF,HTI,Latin America and the Caribbean,Storm,Tropical cyclone,day,0,102,0.55900000000000005,"Caracol (Trou du Nord), Feroer, Malfety (Fort Liberte), Ouanaminthe, Cap Haitien; Port de Paix, St. Louis de Nord, Anse-a-Foleur, Jean Rabel, Baie-de-Henne, Detipotpe, Ile de la Tortue, Bassin Blue, Chansolme, Mole St. Nicolas which were supported",Kph,9,0,0,,1,Storm | Kph,0,,0.5607338283976957,0.334797671182121,-0.012606142828845091
2017-0381-MAF,2017,Moderate,2,Low,0.77781675034247522,0.13377010178387819,0.088413147873646999,OOF,MAF,Latin America and the Caribbean,Storm,Tropical cyclone,day,0,0,,,Kph,9,1,0,,1,Storm | Kph,0,,0.77781675034247522,0.68940360246882826,0.045356953910231187
2017-0381-PRI,2017,Low,2,Low,0.73243177998874964,0.15369445975886831,0.1138737602523823,OOF,PRI,Latin America and the Caribbean,Storm,Tropical cyclone,day,0,17,,North. Culebra and Vieques Islands,Kph,9,1,0,,1,Storm | Kph,0,,0.73243177998874964,0.61855801973636737,0.039820699506486007
2017-0381-SXM,2017,Low,2,Low,0.77781675034247522,0.13377010178387819,0.088413147873646999,OOF,SXM,Latin America and the Caribbean,Storm,Tropical cyclone,day,0,0,,,Kph,9,1,0,,1,Storm | Kph,0,,0.77781675034247522,0.68940360246882826,0.045356953910231187
2017-0381-USA,2017,Moderate,2,Low,0.51773351327691042,0.21146707190786729,0.27079941481522202,OOF,USA,Northern America,Storm,Tropical cyclone,day,0,507,0.93100000000000005,"Keys islands, Monroe, South Florida, Jacksonville (Duval), Marco Island, Naples (Collier), Fort Lauderdale (Broward), Lakeland (Polk), Orlando (Orange), Clay (Florida), Savannah, Tybee Island (Chatham), Brunswick, St. Simons Island (Glynn), McIntosh, Camden (Georgia), Charleston, Folly Beach, the Isle of Palms, Sullivan’s Island (Charleston) Hilton Head, Beaufort, Edisto Beach (Colleton) (South Carolina)",Kph,9,0,0,300,0,Storm | Kph,0,1.7647058823529411,0.51773351327691042,0.2469340984616884,-0.059332342907354729
2017-0381-VGB,2017,Low,2,Low,0.77781675034247522,0.13377010178387819,0.088413147873646999,OOF,VGB,Latin America and the Caribbean,Storm,Tropical cyclone,day,0,0,,"Anagoda, Tortola, Necker Island (Virgin Gorda)",Kph,9,1,0,,1,Storm | Kph,0,,0.77781675034247522,0.68940360246882826,0.045356953910231187
2017-0381-VIR,2017,Low,2,Low,0.78423149025627481,0.1340344735081008,0.081734036235624599,OOF,VIR,Latin America and the Caribbean,Storm,Tropical cyclone,day,0,1,,"St. John, St. Thomas, most of St. Croix",Kph,9,1,0,,1,Storm | Kph,0,,0.78423149025627481,0.70249745402065022,0.0523004372724762
2017-0382-MEX,2017,Moderate,2,Low,0.6341528274173921,0.17684275122645571,0.189004421356152,OOF,MEX,Latin America and the Caribbean,Earthquake,Ground movement,day,0,185,0.78100000000000003,"Oaxaca (Juchitan), Chiapas (Cintapala),Tabasco states",Moment Magnitude,9,0,0,8.0999999999999996,0,Earthquake | Moment Magnitude,0,1.2142857142857135,0.6341528274173921,0.44514840606124007,-0.012161670129696295
2017-0383-DMA,2017,Moderate,2,Low,0.75504690506118211,0.1635695590398015,0.081383535899015494,OOF,DMA,Latin America and the Caribbean,Storm,Tropical cyclone,day,0,4,0.73499999999999999,All island,Kph,9,0,0,260,0,Storm | Kph,0,1.2941176470588236,0.75504690506118211,0.67366336916216663,0.082186023140786005
2017-0383-DOM,2017,Low,2,Low,0.86898466359491233,0.096361710208743498,0.034653626196344003,OOF,DOM,Latin America and the Caribbean,Storm,Tropical cyclone,day,0,54,0.77000000000000002,"La Altagracia, El Seibo, Hato Mayor, Samaná, Espaillat, María Trinidad Sánchez, Puerto Plata, Santiago, Sánchez Ramírez, Monseñor Nouel, La Romana, Montecristi, Duarte, San Juan, Valverde, Dajabón, Santiago Rodríguez, San Pedro de Macorís, Hermanas Mirabal (Salcedo), La Vega",Kph,9,0,0,,1,Storm | Kph,0,,0.86898466359491233,0.83433103739856829,0.061708084012399494
2017-0383-GLP,2017,Low,2,Low,0.78489264761922795,0.13335679376927631,0.081750558611495897,OOF,GLP,Latin America and the Caribbean,Storm,Tropical cyclone,day,0,4,,La Desirade Island,Kph,9,1,0,,1,Storm | Kph,0,,0.78489264761922795,0.70314208900773201,0.051606235157780414
2017-0383-HTI,2017,Low,2,Low,0.55744647445330031,0.21362812027432629,0.22892540527237351,OOF,HTI,Latin America and the Caribbean,Storm,Tropical cyclone,day,0,103,0.55900000000000005,"Limbe, Cornillon (Croix des Bouquets), Saint Marc (Bocozel), Grand Saline (Artibonite), Saint Rafael (North)",Kph,9,0,0,,1,Storm | Kph,0,,0.55744647445330031,0.32852106918092683,-0.015297284998047223
2017-0383-PRI,2017,Moderate,2,Low,0.65739865455558655,0.16525258544524141,0.1773487599991718,OOF,PRI,Latin America and the Caribbean,Storm,Tropical cyclone,day,0,18,,"Humacao town, San Juan, Bayamon, Guajataca (north-west), Tao Baja, Culebra island, Vieques,Naguabo, Fajardo , Juncos, San Lorenzo, Ceiba cities (Humacao), Arecibo, Yabucoa Caguas towns (Guyama), Cataño (Bayamon), Aguada (Aguadilla)",Kph,9,1,0,240,0,Storm | Kph,0,1.0588235294117647,0.65739865455558655,0.48004989455641478,-0.012096174553930389
2017-0383-USA,2017,Low,2,Low,0.80699874723464582,0.1663028226813989,0.026698430083955199,OOF,USA,Northern America,Storm,Tropical cyclone,day,0,508,0.93100000000000005,"Jersey shore, Seaside Park, Point Pleasant Beach (Ocean), Long Branch (Monmouth) (New Jersey), Fernandina beach (Nassau-Florida)",Kph,9,0,0,,1,Storm | Kph,0,,0.80699874723464582,0.78030031715069059,0.1396043925974437
2017-0383-VIR,2017,Low,2,Low,0.7848871944028315,0.13220502861449551,0.082907776982673306,OOF,VIR,Latin America and the Caribbean,Storm,Tropical cyclone,day,0,2,,"St Thomas, St John, St Croix, Water Island (St Thomas), Estate Frenchman's Bay",Kph,9,1,0,,1,Storm | Kph,0,,0.7848871944028315,0.70197941742015824,0.049297251631822206
2017-0385-PAK,2017,Moderate,2,Severe,0.1264243856819626,0.22007263393804249,0.65350298037999455,OOF,PAK,Southern Asia,Epidemic,Viral disease,day,0,229,0.53700000000000003,Khyber Pakhtunkhwa,Vaccinated,8,0,0,,1,UNKNOWN,1,,0.65350298037999455,-0.52707859469803198,-0.43343034644195205
2017-0386-UGA,2017,Moderate,2,Moderate,1.905718659861074e-05,0.99997114687462141,9.7959387800713195e-06,OOF,UGA,Sub-Saharan Africa,Road,Road,day,0,108,0.55700000000000005,Between Kampala and Masaka,,9,0,0,,1,UNKNOWN,1,,0.99997114687462141,9.2612478185394202e-06,0.99996135093584138
2017-0387-MEX,2017,Severe,2,Low,0.74588333728030531,0.13414374334363771,0.1199729193760566,OOF,MEX,Latin America and the Caribbean,Earthquake,Ground movement,day,0,186,0.78100000000000003,"Puebla (Puebla, Cholula), Morelos (Cuernavaca, Jojutla), Mexico state, Mexico city (Roma, Reforma, Condesa, Narvarte, Napoles, Lindavista), Guerrero, Oaxaca, Chiapas",Moment Magnitude,9,0,0,7.0999999999999996,0,Earthquake | Moment Magnitude,0,0.49999999999999939,0.74588333728030531,0.62591041790424873,0.014170823967581112
2017-0388-LBY,2017,Severe,2,Severe,0.027859260475687701,0.43923032345373331,0.53291041607057965,OOF,LBY,Northern Africa,Water,Water,day,0,41,0.73999999999999999,Near Sabratha,,9,0,0,,1,UNKNOWN,1,,0.53291041607057965,-0.505051155594892,-0.093680092616846344
2017-0389-DZA,2017,Moderate,2,Moderate,1.905718659861074e-05,0.99997114687462141,9.7959387800713195e-06,OOF,DZA,Northern Africa,Road,Road,day,0,74,0.746,Bordj Badji Mokhtar region,,9,0,0,,1,UNKNOWN,1,,0.99997114687462141,9.2612478185394202e-06,0.99996135093584138
2017-0390-TUR,2017,Moderate,2,Moderate,0.053942210943876502,0.71853584043401886,0.22752194862210501,OOF,TUR,Western Asia,Water,Water,day,0,148,0.83299999999999996,"Near Kocaeli, Black sea",,9,0,0,,1,UNKNOWN,1,,0.71853584043401886,-0.17357973767822851,0.49101389181191385
2017-0391-COD,2017,Severe,2,Low,0.45792725824216768,0.26897548225539508,0.2730972595024373,OOF,COD,Sub-Saharan Africa,Flood,Flood (General),day,0,207,0.49099999999999999,"Bihambwe, Matanda",Km2,9,0,0,,1,Flood | Km2,0,,0.45792725824216768,0.18482999873973038,-0.0041217772470422132
2017-0392-MEX,2017,Low,2,Low,0.77499844660760697,0.1579901062040894,0.067011447188303305,OOF,MEX,Latin America and the Caribbean,Storm,Tropical cyclone,day,0,184,0.78100000000000003,"Tecolutla, Xalapa, Jalcomulco",Kph,9,0,0,,1,Storm | Kph,0,,0.77499844660760697,0.70798699941930365,0.090978659015786098
2017-0395-UGA,2017,Moderate,2,Low,0.48509714187259362,0.26351703276806798,0.25138582535933818,OOF,UGA,Sub-Saharan Africa,Flood,Flash flood,day,0,109,0.55700000000000005,"Rubanda district, Nfasha, Rukungiri district",Km2,9,0,0,,1,Flood | Km2,0,,0.48509714187259362,0.23371131651325544,0.012131207408729805
2017-0396-BGD,2017,Moderate,2,Severe,0.1045279658977369,0.43193422732957298,0.46353780677269002,OOF,BGD,Southern Asia,Water,Water,day,0,216,0.63300000000000001,"Bengale Gulf, near Inani",,9,0,0,,1,UNKNOWN,1,,0.46353780677269002,-0.35900984087495313,-0.031603579443117036
2017-0397-IND,2017,Moderate,2,Moderate,0.1479300740866703,0.48098157405559627,0.37108835185773342,OOF,IND,Southern Asia,Miscellaneous accident (General),Miscellaneous accident (General),day,0,632,0.64900000000000002,Bombay,,9,0,0,,1,UNKNOWN,1,,0.48098157405559627,-0.22315827777106312,0.10989322219786285
2017-0398-CHN,2017,Moderate,2,Low,0.41070894422404802,0.36830818707570218,0.22098286870024991,OOF,CHN,Eastern Asia,Flood,Flood (General),day,0,1175,0.76500000000000001,"Loess Plateau, Southern Shaanxi (Xianyang, Hanzhong, Ankang), western Hubei (Suizhou and Guangshui cities), southern Sichuan, northern portions of Chongqing (Kaizhou, Yunyang)",Km2,9,0,0,283444.21000000002,0,Flood | Km2,0,3.3143876737004634,0.41070894422404802,0.18972607552379811,0.14732531837545226
2017-0399-COD,2017,Moderate,2,Severe,0.036989390616757802,0.42857349435710579,0.53443711502613622,OOF,COD,Sub-Saharan Africa,Air,Air,day,0,208,0.49099999999999999,N'sélé (Great Kinshasa),,9,0,0,,1,UNKNOWN,1,,0.53443711502613622,-0.4974477244093784,-0.10586362066903043
2017-0400-NGA,2017,Moderate,2,Severe,0.035783618287593598,0.4073752936921673,0.55684108802023868,OOF,NGA,Sub-Saharan Africa,Water,Water,day,0,359,0.53400000000000003,Niger between Jilbao (Kebbi state) and Tetebo (Niger state),,10,0,0,,1,UNKNOWN,1,,0.55684108802023868,-0.52105746973264511,-0.14946579432807139
2017-0401-NGA,2017,Moderate,2,Severe,0.0377762203355003,0.40003237774051542,0.56219140192398376,OOF,NGA,Sub-Saharan Africa,Water,Water,day,0,358,0.53400000000000003,On Niger in Kebbi state from Niger to Lolo,,9,0,0,,1,UNKNOWN,1,,0.56219140192398376,-0.52441518158848344,-0.16215902418346834
2017-0403-MYS,2017,Moderate,2,Moderate,0.16337727626733409,0.55963528350757163,0.27698744022509458,OOF,MYS,South-eastern Asia,Fire (Miscellaneous),Fire (Miscellaneous),day,0,61,0.80700000000000005,Kuala Lumpur,,9,0,0,,1,UNKNOWN,1,,0.55963528350757163,-0.1136101639577605,0.28264784328247705
2017-0404-IND,2017,Moderate,2,Moderate,0.092737959964469902,0.55000533189270617,0.35725670814282401,OOF,IND,Southern Asia,Water,Water,day,0,631,0.64900000000000002,"Baghpat, Uttar Pradesh, Yamuna river",,9,0,0,,1,UNKNOWN,1,,0.55000533189270617,-0.26451874817835408,0.19274862374988216
2017-0406-PHL,2017,Moderate,2,Low,0.68610378483176293,0.20518885715671681,0.10870735801151959,OOF,PHL,South-eastern Asia,Storm,Tropical cyclone,day,0,353,0.69399999999999995,"Central Luzon, Calabarzon (Laguna, Quezon, Cavite, Rizal), the National Capital region (Metro Manila)",Kph,9,0,0,,1,Storm | Kph,0,,0.68610378483176293,0.57739642682024339,0.096481499145197214
2017-0406-VNM,2017,Moderate,2,Low,0.38007081066188908,0.36843584322753631,0.25149334611057461,OOF,VNM,South-eastern Asia,Storm,Tropical cyclone,day,0,167,0.72899999999999998,"Nghe An, Ha Tinh, Thanh Hoa, Quang Binh, Quang Tri, Thua Thien-Hue, Hoa Binh",Kph,9,0,0,185,0,Storm | Kph,0,0.41176470588235292,0.38007081066188908,0.12857746455131447,0.1169424971169617
2017-0407-ROU,2017,Low,2,Low,0.87562509147486445,0.100416066164023,0.0239588423611121,OOF,ROU,Eastern Europe,Storm,Severe weather,day,0,69,0.82799999999999996,"Timis (Timisoara), Cluj, Bistrica",Kph,9,0,0,100,0,Storm | Kph,0,-0.58823529411764708,0.87562509147486445,0.85166624911375233,0.076457223802910895
2017-0408-ITA,2017,Low,2,Low,0.87589933263385245,0.101450285514462,0.022650381851684501,OOF,ITA,Southern Europe,Storm,Lightning/Thunderstorms,day,0,103,0.89700000000000002,"Livourne, Rosignano, Chioma; Toscana",Kph,9,0,0,,1,Storm | Kph,0,,0.87589933263385245,0.85324895078216789,0.078799903662777504
2017-0409-RUS,2017,Moderate,2,Moderate,0.22124154476193339,0.54706952546167931,0.23168892977638719,OOF,RUS,Eastern Europe,Rail,Rail,day,0,257,0.83799999999999997,Pokrov (Vladimir region),,10,0,0,,1,UNKNOWN,1,,0.54706952546167931,-0.010447385014453803,0.31538059568529209
2017-0410-CRI,2017,Moderate,2,Low,0.89485546286103768,0.086717888890895198,0.018426648248066502,OOF,CRI,Latin America and the Caribbean,Storm,Tropical cyclone,day,0,33,0.80900000000000005,"South Pacific, Region 8- South Zone – Central Pacific: Region 6- Puntarenas (Parrita)- North Pacific: Region 5- Guanacaste (Hojancha, Sardinal de Carrillo)- Huetar Norte: Region 9- North Zone- Central Valley: Region 1, Cartago (Llano Grande de Cartago), Alajuela (Sarchí de Valverde Vega,Athens, ), San Jose (Puriscal,San Marcos de Tarrazú), Esperanza de Santa Cruz, Mollejones de Cabagra",Kph,9,0,0,,1,Storm | Kph,0,,0.89485546286103768,0.87642881461297117,0.068291240642828696
2017-0410-GTM,2017,Low,2,Low,0.56467521844030355,0.2139608494139689,0.22136393214572761,OOF,GTM,Latin America and the Caribbean,Storm,Tropical cyclone,day,0,82,0.64700000000000002,"Ixcan, San Luis and Coban communities",Kph,10,0,0,,1,Storm | Kph,0,,0.56467521844030355,0.34331128629457597,-0.0074030827317587145
2017-0410-HND,2017,Low,2,Low,0.60803368333218022,0.19291658448835919,0.1990497321794607,OOF,HND,Latin America and the Caribbean,Storm,Tropical cyclone,day,0,52,0.61799999999999999,"Ocotepeque, Copán, Lempira, Intibucá, Santa Bárbara, Comayagua departements, Francisco Morazan (San Ignacio), Atlantida (El Porvenir), El Paraiso (Trojes), Valle (San Lorenzo, Nacaome Paso Hondo in Goascoran)",Kph,10,0,0,,1,Storm | Kph,0,,0.60803368333218022,0.40898395115271952,-0.0061331476911015148
2017-0410-NIC,2017,Moderate,2,Low,0.71044344227717715,0.16442501656732841,0.12513154115549541,OOF,NIC,Latin America and the Caribbean,Storm,Tropical cyclone,day,0,40,0.68799999999999994,"Rivas, Chontales, Madriz, Boaco, Rio San Juan, Nueva Segovia, Carazo, Granada and North Caribbean (Bilwi, Waspam, Prinzapolka, Siuna, Rosita, Bonanza)",Kph,10,0,0,,1,Storm | Kph,0,,0.71044344227717715,0.58531190112168174,0.039293475411833007
2017-0410-PAN,2017,Low,2,Low,0.88895067147060547,0.089801697025401694,0.021247631503992101,OOF,PAN,Latin America and the Caribbean,Storm,Tropical cyclone,day,0,41,0.81499999999999995,"Ngäbe-Buglé, Veraguas and Chiriqui, Panama Bay, Panama West, Cerro Hacha",Kph,10,0,0,,1,Storm | Kph,0,,0.88895067147060547,0.86770303996661335,0.068554065521409593
2017-0410-SLV,2017,Moderate,2,Low,0.63657706691921268,0.18214945548622671,0.18127347759456131,OOF,SLV,Latin America and the Caribbean,Storm,Tropical cyclone,day,0,41,0.66500000000000004,"Chalatenango, La Libertad",Kph,10,0,0,,1,Storm | Kph,0,,0.63657706691921268,0.45530358932465137,0.00087597789166540818
2017-0411-MDG,2017,Severe,2,Severe,0.1830324132305286,0.20008854261105161,0.61687904415841954,OOF,MDG,Sub-Saharan Africa,Epidemic,Viral disease,day,0,58,0.505,"Mangoro Alaotra, Amoron'i Mania, Analamanga, Atsinanana, Betsiboka, Boeny, Bongolava, Haute Matsiatra, Itasy, Sava, Vakinakaratra",Vaccinated,8,0,0,,1,UNKNOWN,1,,0.61687904415841954,-0.43384663092789094,-0.41679050154736796
2017-0412-BGD,2017,Moderate,2,Severe,0.1023836822657605,0.44065915039416059,0.45695716734007891,OOF,BGD,Southern Asia,Water,Water,day,0,217,0.63300000000000001,Bengal Gulf,,10,0,0,,1,UNKNOWN,1,,0.45695716734007891,-0.35457348507431841,-0.016298016945918314
2017-0414-JPN,2017,Moderate,2,Moderate,0.063512333062721998,0.70666555373836837,0.22982211319890999,OOF,JPN,Eastern Asia,Water,Water,day,0,147,0.92000000000000004,Near Oki Island,,10,0,0,,1,UNKNOWN,1,,0.70666555373836837,-0.166309780136188,0.47684344053945837
2017-0415-RWA,2017,Low,2,Low,0.71542040863958145,0.1900868339742558,0.094492757386162696,OOF,RWA,Sub-Saharan Africa,Storm,Storm (General),day,0,29,0.53900000000000003,"Rusizi, Nyamasheke, Huye, Bugesera, Gicumbi, Ngoma, Kirehe, Rubavu, Nyabihu",Kph,9,0,0,,1,Storm | Kph,0,,0.71542040863958145,0.62092765125341876,0.095594076588093102
2017-0417-ESP,2017,Low,2,Low,0.89262884590142355,0.089909317905888103,0.0174618361926876,OOF,ESP,Southern Europe,Wildfire,Forest fire,day,0,66,0.90200000000000002,"Galicia (Nigrán, Carballeda de Avia, Vigo), Asturias",Km2,10,0,0,,1,Wildfire | Km2,0,,0.89262884590142355,0.87516700970873595,0.072447481713200507
2017-0417-PRT,2017,Moderate,2,Low,0.83721201220261776,0.096999913674643501,0.065788074122737697,OOF,PRT,Southern Europe,Wildfire,Forest fire,day,0,30,0.86399999999999999,"Coimbra (Penacova, Oliveira do Hospital, Melo, Gouveia), Leiria (Pinhal de Leiria-Marinha Grande), Viseu (Nelas, Tondela, Vouzela), Guarda, Castelo Branco",Km2,10,0,0,2240,0,Wildfire | Km2,0,0.53983456682629516,0.83721201220261776,0.77142393807988008,0.031211839551905804
2017-0419-NPL,2017,Moderate,2,Moderate,1.905718659861074e-05,0.99997114687462141,9.7959387800713195e-06,OOF,NPL,Southern Asia,Road,Road,day,0,111,0.58799999999999997,Dhading district,,10,0,0,,1,UNKNOWN,1,,0.99997114687462141,9.2612478185394202e-06,0.99996135093584138
2017-0420-NER,2017,Moderate,2,Moderate,7.165659546230607e-05,0.98622030661008941,0.0137080367944482,OOF,NER,Sub-Saharan Africa,Road,Road,day,0,66,0.38400000000000001,Near Dosso,,10,0,0,,1,UNKNOWN,1,,0.98622030661008941,-0.013636380198985894,0.97251226981564121
